COMID,majority,frac_1,frac_8,frac_9,frac_10,frac_11,frac_13,frac_15,frac_16,frac_17
1,10,0.146797403693199,0.260714143514633,0.045135609805584,0.374199151992798,0.0108177289366722,0.000170445011463016,0.017544087022543,0.142003864049911,0.0026175482198596
